id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
96985800,"Walkable, 3rd-floor 2BR steps from Space Needle",446538637,"Vacasa Western Washington","Queen Anne","Lower Queen Anne",47.63,-122.35,"Entire home/apt",225,2,28,2024-06-15 00:00:00.000,2.38,25,319,28,"STR-OPLI-22-001547"
34571618,"Walkable-Spacious & Cozy+ Off street parking spot!",16708587,"Jill","Queen Anne","West Queen Anne",47.63,-122.37,"Entire home/apt",226,2,114,2024-06-16 00:00:00.000,1.85,5,212,40,"STR-OPLI-19-002872"
63985200,"Waterfront 2BD Next to Pike Place w/ Private Patio",4656446,"Air Concierge","Downtown","Pike-Market",47.61,-122.35,"Entire home/apt",562,2,62,2024-06-15 00:00:00.000,2.55,15,222,38,"STR-OPLI-22-000953"
82388300,"Waterfront 2BR Condo, Walk to Pike Place, Aquarium",4656446,"Air Concierge","Downtown","Pike-Market",47.61,-122.34,"Entire home/apt",558,2,30,2024-06-09 00:00:00.000,1.93,15,239,26,"STR-OPLI-23-000085"
77173400,"Waterfront 2BR Great Wheel View Walk to Pike Place",4656446,"Air Concierge","Downtown","Pike-Market",47.61,-122.34,"Entire home/apt",427,2,33,2024-06-17 00:00:00.000,1.85,15,314,26,"STR-OPLI-22-001287"
10702000,"Waterfront 3BR with large deck & amazing views",446538637,"Vacasa Western Washington","Other neighborhoods","Green Lake",47.67,-122.34,"Entire home/apt",280,2,27,2024-05-26 00:00:00.000,0.41,25,354,5,"STR-OPLI-23-000291"
68494600,"Welcome to the Ferry Loft - City View Walk to Rest",77347820,"Adriana C.","West Seattle","North Admiral",47.59,-122.38,"Entire home/apt",339,2,76,2024-05-29 00:00:00.000,3.32,4,153,41,"STR-OPLI-21-000216"
42672886,"West Seattle Best Seattle Rare find! 10 min DT SEA",241584087,"Brian And Anh","West Seattle","Fairmount Park",47.56,-122.38,"Entire home/apt",214,2,230,2024-06-21 00:00:00.000,4.5,3,57,53,"STR-OPLI-19-002302"
13334770,"West Seattle Home 04 -  A/C, Parking",29666316,"Mish","West Seattle","Genesee",47.57,-122.39,"Entire home/apt",126,2,386,2024-06-20 00:00:00.000,3.94,21,236,61,"STR-OPLI-19-000894"
10332360,"West Seattle Home 06 -  A/C, Parking",29666316,"Mish","West Seattle","Genesee",47.57,-122.39,"Entire home/apt",107,2,409,2024-06-16 00:00:00.000,4.01,21,226,50,"STR-OPLI-19-000894"
76295000,"Westlake Nest | Minutes to DT | Quiet & Renovated!",298721073,"Ariaan","Cascade","Westlake",47.64,-122.34,"Entire home/apt",175,2,72,2024-06-02 00:00:00.000,3.8,7,103,40,"STR-OPLI-21-000442"
50683834,"Within 3 minutes Walk to Link, UW  & stores (106)",3074414,"Melissa","University District","University District",47.66,-122.32,"Entire home/apt",138,2,2,2022-01-09 00:00:00.000,0.06,132,161,198,"STR-OPLI-19-002641"
6438518,"Woodland Park 2-bedroom suite",32377507,"Hugo","Other neighborhoods","Phinney Ridge",47.67,-122.35,"Entire home/apt",136,2,488,2024-06-09 00:00:00.000,4.44,3,43,46,"STR-OPLI-19-000921"
74269300,"Woodland Park's Charming Retreat (Top Floor)",477279461,"Yen","Other neighborhoods","Wallingford",47.66,-122.35,"Entire home/apt",387,2,2,2023-12-28 00:00:00.000,0.28,26,235,2,"STR-OPLI-22-000515"
74266900,"Woodland Park's Cozy Place (Ground Unit)",477279461,"Yen","Other neighborhoods","Phinney Ridge",47.67,-122.35,"Entire home/apt",200,2,198,,198.2133333,26,235,198,"STR-OPLI-22-000515"
64594900,"YOUR Home away from Home | FULLY stocked",43908818,"Saugat","Central Area","Minor",47.61,-122.3,"Entire home/apt",222,2,51,2024-05-02 00:00:00.000,2.2,3,251,15,"STR-OPLI-22-001162"
95729100,"Your Modern Home at Central Seattle",32807985,"Ted","Central Area","Atlantic",47.6,-122.3,"Entire home/apt",304,2,30,2024-06-10 00:00:00.000,3.23,3,122,30,"STR-OPLI-23-000984"
11625000,"[New] Modern 3B Home in Central Ballard",573571205,"Jiajie","Ballard","Adams",47.68,-122.39,"Entire home/apt",342,2,198,,198.2133333,3,239,198,"STR-OPLI-24-000459"
11401400,"[New] Style cozy 6B4B superb location Ballard home",573571205,"Jiajie","Ballard","Adams",47.67,-122.39,"Entire home/apt",635,2,198,,198.2133333,3,225,198,"STR-OPLI-24-000459"
8632651,"modern garden two bedroom pet friendly",11299221,"Kelly","Other neighborhoods","Fremont",47.66,-122.35,"Entire home/apt",188,2,262,2024-06-14 00:00:00.000,2.51,4,177,46,"STR-OPLI-19-002792"
41381981,"? Beautiful condo right next to Space Needle!",487344448,"Ricardo","Downtown","Belltown",47.62,-122.35,"Entire home/apt",203,2,352,2024-06-20 00:00:00.000,6.52,19,136,80,"STR-OPLI-19-001641"
59275100,"? Heart of West Seattle / 9m drive to Alki - w AC!",18020488,"Tyler And Angie","West Seattle","Fairmount Park",47.56,-122.39,"Entire home/apt",155,2,92,2024-06-09 00:00:00.000,3.82,8,164,44,"STR-OPLI-21-000299"
11479000,"*ComingSoon* Walk to UVillage/UW",1530338,"Alice","Other neighborhoods","Ravenna",47.66,-122.29,"Entire home/apt",345,2,198,,198.2133333,2,145,198,"STR-OPLI-22-001552"
10669500,"2 King Beds Ocean View! 1900SqFt",555631677,"Malya","Downtown","Belltown",47.61,-122.35,"Entire home/apt",416,2,198,,198.2133333,2,70,198,"STR-OPLI-22-001037"
94493400,"2-Bd Suite with Sound Views · Location · AC",2895660,"Phoebe","Queen Anne","North Queen Anne",47.65,-122.37,"Entire home/apt",190,2,11,2024-06-07 00:00:00.000,1.06,2,14,11,"STR-OPLI-23-000561"
10061600,"3BR 2BA|Cozy Modern Home in Central District",3677488,"Camila","Central Area","Mann",47.61,-122.3,"Entire home/apt",270,2,26,2024-06-15 00:00:00.000,3.22,2,46,26,"STR-OPLI-23-001304"
55311700,"5 min to UW and U-Village | Cozy Design",37843551,"Tony","Other neighborhoods","Ravenna",47.67,-122.3,"Entire home/apt",217,2,121,2024-06-15 00:00:00.000,4.22,2,135,46,"STR-OPLI-22-000085"
50212118,"ALKI BEACH GETAWAY! Entire Apt -Across From Beach!",403710778,"Kim","West Seattle","North Admiral",47.58,-122.4,"Entire home/apt",163,2,145,2024-06-21 00:00:00.000,4.02,2,129,42,"STR-OPLI-21-000397"
82427400,"ALKI BEACH HOUSE | Parking",132973768,"Grace","West Seattle","Alki",47.58,-122.41,"Entire home/apt",308,2,35,2024-06-20 00:00:00.000,2.66,2,208,33,"STR-OPLI-23-000484"
78621000,"Alki Beach Cabin - Triplets",490720753,"Dyane","West Seattle","Alki",47.57,-122.41,"Entire home/apt",127,2,5,2024-06-16 00:00:00.000,0.31,2,163,3,"STR-OPLI-22-002010"
20831082,"Alki Beach Getaway, Near downtown Seattle",149435895,"Allyson","West Seattle","Alki",47.58,-122.41,"Entire home/apt",179,2,242,2024-06-23 00:00:00.000,2.94,2,115,27,"STR-OPLI-19-002662"
20192701,"Alki Beach Oasis",18250886,"Jay","West Seattle","Alki",47.57,-122.41,"Entire home/apt",122,2,468,2024-06-18 00:00:00.000,5.6,2,100,69,"STR-OPLI-19-003269"
24772746,"Alki Beach Oasis 2",18250886,"Jay","West Seattle","Alki",47.57,-122.42,"Entire home/apt",122,2,318,2024-06-20 00:00:00.000,4.28,2,78,54,"STR-OPLI-19-003269"
2536507,"Alki Beach Studio Oasis Quiet Escape & Sweeping Ocean Views",5570855,"Marian","West Seattle","North Admiral",47.58,-122.4,"Entire home/apt",171,2,587,2024-06-02 00:00:00.000,4.71,2,322,38,"STR-OPLI-19-001306"
14213134,"Alki UPSTAIRs Apt, W/D, AC, Beach",84774732,"Mardy And Kate","West Seattle","Alki",47.58,-122.42,"Entire home/apt",221,2,277,2024-06-21 00:00:00.000,3.05,2,219,24,"STR-OPLI-19-000981"
44570566,"Alki- New, AC, 2 BR, 3 beds, 2 bath, W/D, Parking.",84774732,"Mardy And Kate","West Seattle","Alki",47.58,-122.41,"Entire home/apt",250,2,133,2024-06-23 00:00:00.000,3.22,2,223,39,"STR-OPLI-19-000981"
12908346,"Amazing Condo in Heart of Seattle",13200167,"Kumail","Downtown","Belltown",47.62,-122.35,"Entire home/apt",169,2,651,2024-06-07 00:00:00.000,6.58,2,117,53,"STR-OPLI-19-000975"
14070994,"BRAND NEW, ADORABLE APPT",2754788,"Amaris","Other neighborhoods","Fremont",47.66,-122.36,"Entire home/apt",138,2,161,2024-05-19 00:00:00.000,1.67,2,325,10,"STR-OPLI-19-002688"
32590821,"Backyard Apartment Overlooking Ravenna Park",238167649,"Nahele","Other neighborhoods","Ravenna",47.67,-122.31,"Entire home/apt",105,2,73,2024-06-17 00:00:00.000,1.15,2,66,19,"str-opli-21-000217"
73437400,"Ballard Charm: The Heart of Seattle Life",133715678,"Sneha","Ballard","Loyal Heights",47.69,-122.38,"Entire home/apt",193,2,4,2023-10-22 00:00:00.000,0.2,2,117,1,"STR-OPLI-22-001385"
53895356,"Bayview Blue | 5BR 3BA | Central Location",48869167,"Christopher","Beacon Hill","North Beacon Hill",47.58,-122.31,"Entire home/apt",437,2,92,2024-06-14 00:00:00.000,3.22,2,55,29,"STR-OPLI-19-003060"
22617495,"Beacon Lookout/ Modern Mid-century Townhome",25283988,"Adrian","Beacon Hill","North Beacon Hill",47.57,-122.31,"Entire home/apt",146,2,55,2024-06-21 00:00:00.000,7.6,2,103,55,"STR-OPLI-23-001333"
97114300,"Beautiful Inside & Out · 4bd/2bath · AC!",2895660,"Phoebe","Queen Anne","North Queen Anne",47.65,-122.37,"Entire home/apt",586,2,1,2024-06-23 00:00:00.000,1,2,13,1,"STR-OPLI-23-000561"
17514702,"Beautiful N Green Lake 3BEDRMS + Opt 4th BR/STUDIO",118738966,"Trung","Northgate","Maple Leaf",47.7,-122.31,"Entire home/apt",198.21,2,42,2023-08-22 00:00:00.000,0.47,2,343,4,"STR-OPLI-19-001130"
98798200,"Beautiful Queen Anne Townhome!",310761349,"StayLocal","Queen Anne","North Queen Anne",47.65,-122.36,"Entire home/apt",325,2,34,2024-06-17 00:00:00.000,3.92,2,274,34,"STR-OPLI-23-001175"
89745400,"Belltown Court 1BR Suite",516102691,"Elvir","Downtown","Belltown",47.62,-122.35,"Entire home/apt",269,2,10,2024-06-13 00:00:00.000,0.82,2,69,10,"STR-OPLI-23-000644"
52567461,"Boho-Chic Retreat near Space Needle + Tesla Rental",77535999,"Jay","Downtown","Belltown",47.62,-122.34,"Entire home/apt",249,2,216,2024-06-05 00:00:00.000,7.43,2,246,66,"STR-OPLI-22-000086"
74866000,"Brand New 2-Bedroom Apartment in Ballard!",36436545,"Brian","Ballard","Loyal Heights",47.68,-122.39,"Entire home/apt",131,2,40,2024-06-23 00:00:00.000,8.05,2,234,40,"STR-OPLI-19-000635"
27705446,"Brand New Contemporary Studio in Madison Valley",188164325,"Daniel","Central Area","Mann",47.62,-122.3,"Entire home/apt",97,2,353,2024-06-04 00:00:00.000,4.95,2,281,50,"STR-OPLI-19-001498"
80872100,"Brand New Entire Guest Suite, Next to Green Lake",67399442,"Tc","Other neighborhoods","Green Lake",47.68,-122.33,"Entire home/apt",286,2,79,2024-06-15 00:00:00.000,4.64,2,245,54,"STR-OPLI-21-000349"
82332200,"Brand New Luxury Condo in Capitol Hill",58098050,"Arjan","Capitol Hill","Broadway",47.62,-122.32,"Entire home/apt",220,2,63,2024-06-16 00:00:00.000,3.98,2,335,45,"STR-OPLI-23-000270"
58618300,"Bright & Spacious in Vibrant Wallingford",3974279,"Christian & Jen","Other neighborhoods","Wallingford",47.66,-122.34,"Entire home/apt",150,2,116,2024-06-09 00:00:00.000,4.23,2,47,39,"STR-OPLI-22-000514"
45897946,"Bright, Clean and Fully Equipped 2BR Flat near Zoo",10584593,"Alejandra","Other neighborhoods","Phinney Ridge",47.67,-122.36,"Entire home/apt",218,2,103,2024-06-18 00:00:00.000,2.4,2,262,33,"STR-OPLI-20-001157"
41907357,"CAPITOL HILL/CONVENTION CENTER/CLIMATE PLEDGE",89647336,"John","Capitol Hill","Broadway",47.62,-122.32,"Entire home/apt",153,2,119,2024-06-15 00:00:00.000,2.38,2,136,32,"Str-opli-19-000932"
31243526,"Capitol Hill 2 Bedroom w/ Parking Spot",162159097,"Donald","Capitol Hill","Stevens",47.62,-122.3,"Entire home/apt",146,2,163,2024-06-18 00:00:00.000,2.54,2,286,51,"STR-OPLI-21-000168"
25102394,"Capitol Hill Seattle Townhouse - TAKA",3170157,"Mimi","Capitol Hill","Montlake",47.64,-122.32,"Entire home/apt",250,2,3,2023-08-29 00:00:00.000,0.27,2,211,3,"STR-OPLI-23-000752"
16000099,"Capitol Hill Studio w/ Parking spot",162159097,"Donald","Capitol Hill","Stevens",47.62,-122.3,"Entire home/apt",198.21,2,295,2024-06-17 00:00:00.000,3.25,2,6,50,"STR-OPLI-21-000168"
95757100,"Capitol Hill home! great Seattle location.",139136649,"Sergio","Central Area","Minor",47.61,-122.31,"Entire home/apt",298,2,19,2024-06-10 00:00:00.000,1.88,2,51,19,"STR-OPLI-23-001055"
93000900,"Capitol Hill's Premier Residence",451732162,"Thierry","Capitol Hill","Broadway",47.61,-122.33,"Entire home/apt",229,2,43,2024-06-06 00:00:00.000,3.69,2,65,43,"Exempt"
37542043,"Center of Capitol Hill 2bd/1bth. Convention Center",89647336,"John","Capitol Hill","Broadway",47.62,-122.32,"Entire home/apt",190,2,193,2024-06-07 00:00:00.000,3.31,2,120,33,"Str-opli-19-000932"
10196200,"Central Seattle Rooftop Home | 2BR | Views & Grill",74456102,"Susan","Central Area","Atlantic",47.6,-122.3,"Entire home/apt",224,2,11,2024-06-21 00:00:00.000,4.18,2,50,11,"STR-OPLI-23-001492"
72102300,"Central to Stadium & Cruise Dock 2BRLoft EV+Park",1530338,"Alice","Queen Anne","West Queen Anne",47.64,-122.37,"Entire home/apt",298,2,101,2024-06-23 00:00:00.000,4.76,2,211,59,"STR-OPLI-22-001552"
73271700,"Charm of Queen Anne w king bed/patio/pvt parking",2921158,"Nandita","Queen Anne","North Queen Anne",47.64,-122.36,"Entire home/apt",230,2,63,2024-06-20 00:00:00.000,3.79,2,115,43,"STR-OPLI-22-001928"
8637174,"Charming Belltown Corner Studio",13200167,"Kumail","Downtown","Belltown",47.61,-122.34,"Entire home/apt",141,2,762,2024-06-12 00:00:00.000,7.17,2,110,87,"STR-OPLI-19-000975"
27966220,"Charming Garden Studio Cottage in North Green Lake",118738966,"Trung","Northgate","Maple Leaf",47.7,-122.31,"Entire home/apt",131,2,67,2024-06-20 00:00:00.000,0.95,2,335,8,"STR-OPLI-19-001130"
56503000,"Charming Greenlake/Phinney Ridge 2-Bedroom",11640857,"Kristi","Other neighborhoods","Greenwood",47.69,-122.35,"Entire home/apt",227,2,44,2024-06-23 00:00:00.000,1.58,2,152,6,"STR-OPLI-19-001159"
27331743,"Charming Home in the Heart of Greenwood",21376171,"Carrie","Other neighborhoods","Greenwood",47.69,-122.36,"Entire home/apt",128,2,86,2023-12-16 00:00:00.000,1.21,2,4,26,"STR-OPLI-19-002530"
6336564,"Charming King Suite in Wallingford",13007578,"Genevieve","Other neighborhoods","Wallingford",47.66,-122.33,"Entire home/apt",176,2,14,2024-02-18 00:00:00.000,1.06,2,163,11,"STR-OPLI-22-001828"
51454844,"Cheerful Judkins Park Townhouse",3539890,"Michael","Central Area","Atlantic",47.6,-122.31,"Entire home/apt",198.21,2,9,2024-05-07 00:00:00.000,0.31,2,198,3,"STR-OPLI-21-000461"
73945400,"Cherry Blossom on Cherry Hill",483914414,"Tina","Central Area","Minor",47.61,-122.31,"Entire home/apt",372,2,8,2024-06-18 00:00:00.000,0.75,2,39,8,"STR-OPLI-22-001705"
14187192,"Chic Flat. Trendy Neighborhood. Great Dining.",18947211,"John","Downtown","Belltown",47.62,-122.34,"Entire home/apt",143,2,595,2024-06-22 00:00:00.000,6.2,2,271,77,"STR-OPLI-19-000034"
92911700,"Chic Townhome near downtown & stadiums w/parking!",27465425,"Sean","Other neighborhoods","Georgetown",47.54,-122.32,"Entire home/apt",276,2,35,2024-06-23 00:00:00.000,3.06,2,123,35,"STR-OPLI-22-002014"
44480117,"Chicago St Charmer | 3BR 3.5BA | AC, Pet Friendly",48869167,"Christopher","Rainier Valley","Brighton",47.53,-122.28,"Entire home/apt",206,2,112,2024-06-13 00:00:00.000,2.42,2,70,19,"STR-OPLI-19-003060"
95014300,"Cityscape Haven! Heart of Seattle/stunning Rooftop",524878746,"Liz","Queen Anne","Lower Queen Anne",47.63,-122.34,"Entire home/apt",322,2,52,2024-06-05 00:00:00.000,4.98,2,141,52,"STR-OPLI-23-001346"
20978960,"Clean & Modern Seattle",97217149,"My Nhung","Beacon Hill","Mid-Beacon Hill",47.56,-122.31,"Entire home/apt",125,2,406,2024-06-07 00:00:00.000,5.08,2,282,50,"STR-OPLI-19-001209"
51176110,"Contemporary 2 Bedroom Apartment In Seattle",16258444,"Rowland","Other neighborhoods","Wallingford",47.67,-122.32,"Entire home/apt",490,2,30,2024-06-07 00:00:00.000,0.85,2,222,7,"STR-OPLI-21-000630"
15160598,"Contemporary accessible studio in the city with AC",14416668,"Mahi","Rainier Valley","Mount Baker",47.57,-122.29,"Entire home/apt",129,2,234,2024-06-20 00:00:00.000,2.49,2,47,29,"STR-OPLI-19-001506"
11568500,"Convention Center View 1 Bedroom",207597544,"Jenette","Downtown","First Hill",47.61,-122.33,"Entire home/apt",114,2,1,2024-06-16 00:00:00.000,1,2,144,1,"STR-OPLI-19-001939"
11477700,"Convention Cntr 1BD 1BA Pike Pl",207597544,"Jenette","Downtown","First Hill",47.61,-122.33,"Entire home/apt",129,2,3,2024-06-13 00:00:00.000,3,2,114,3,"STR-OPLI-19-003439"
62989300,"Cozy Ballard Home - Close to Everything!",133715678,"Sneha","Ballard","Loyal Heights",47.69,-122.38,"Entire home/apt",167,2,50,2024-06-21 00:00:00.000,2.32,2,125,32,"STR-OPLI-22-001385"
13313994,"Cozy Downtown Studio - Steps to Space Needle",1700743,"Jeff","Downtown","Belltown",47.61,-122.34,"Entire home/apt",457,2,410,2024-06-10 00:00:00.000,4.19,2,38,56,"STR-OPLI-19-000295"
78292200,"Cozy Home near Puget Sound Broadview",20420520,"Jing","Other neighborhoods","Broadview",47.72,-122.36,"Entire home/apt",111,2,83,2024-06-12 00:00:00.000,4.58,2,203,47,"STR-OPLI-22-001981"
52761885,"Cozy Private Studio Bed+Bath in Fremont, Seattle",117925421,"Vlad","Other neighborhoods","Fremont",47.66,-122.35,"Entire home/apt",106,2,104,2024-06-09 00:00:00.000,3.64,2,191,43,"STR-OPLI-22-000072"
1023693,"Cozy and Stylish Ballard Apartment",5635244,"Shannon","Ballard","Whittier Heights",47.68,-122.37,"Entire home/apt",150,2,382,2024-06-07 00:00:00.000,2.88,2,234,23,"STR-OPLI-19-001088"
74936700,"Cozy craftsman in Ballard",77028920,"Nidhi","Ballard","Whittier Heights",47.69,-122.37,"Entire home/apt",144,2,82,2024-06-17 00:00:00.000,4.54,2,13,53,"STR-OPLI-20-000947"
57703700,"Deb and Don's Dutch Colonial in Wallingford",7697679,"Debby","Other neighborhoods","Wallingford",47.66,-122.33,"Entire home/apt",210,2,6,2023-08-02 00:00:00.000,0.24,2,31,2,"STR-OPLI-19-001224"
11765500,"Designer luxury 1BR with parking in Capitol Hill!",37737562,"Gabriel","Capitol Hill","Broadway",47.62,-122.31,"Entire home/apt",326,2,1,2024-06-21 00:00:00.000,1,2,112,1,"STR-OPLI-21-000164"
71536500,"Downtown Ballard Seattle Near Everything",256317110,"Jessica","Ballard","Adams",47.66,-122.38,"Entire home/apt",313,2,51,2024-06-07 00:00:00.000,2.45,2,53,26,"STR-OPLI-19-003390"
84864900,"Downtown Ballard View Home Walk to Bars & Shops",505687582,"Jacob And Jackie","Ballard","Adams",47.67,-122.39,"Entire home/apt",192,2,48,2024-06-13 00:00:00.000,3.27,2,27,38,"STR-OPLI-23-000253"
38734769,"Eco Living with Art Nouveau Style",83441897,"Grace","Central Area","Atlantic",47.59,-122.3,"Entire home/apt",173,2,92,2024-06-18 00:00:00.000,1.62,2,69,16,"STR-OPLI-19-001967"
10865900,"Elegant U District Abode",104555558,"Eddie","University District","University District",47.67,-122.31,"Entire home/apt",166,2,16,2024-06-14 00:00:00.000,3.75,2,181,16,"STR-OPLI-23-001273"
5470943,"Explore Capitol Hill from a Roomy Apartment",13669439,"Matthew","Capitol Hill","Stevens",47.63,-122.31,"Entire home/apt",260,2,526,2024-06-23 00:00:00.000,4.75,2,299,62,"STR-OPLI-19-001123"
33738155,"Exquisite Home in the Center of Seattle",7321624,"Carlos A.","Downtown","Belltown",47.62,-122.34,"Entire home/apt",166,2,307,2024-06-22 00:00:00.000,4.94,2,174,54,"STR-OPLI-19-002864"
52540003,"Extra Cozy, Newly Remodeled, Central Seattle Suite",425259438,"Manisha","Central Area","Atlantic",47.59,-122.3,"Entire home/apt",108,2,172,2024-06-10 00:00:00.000,5.18,2,133,65,"STR-OPLI-21-000952"
75067400,"Free Parking! Stylish Pike Place Market Condo",27465425,"Sean","Downtown","Pike-Market",47.61,-122.35,"Entire home/apt",336,2,98,2024-06-19 00:00:00.000,5.84,2,142,68,"STR-OPLI-22-002014"
11634000,"Fremont Walkable 2bd/1.5ba Rooftop Deck w/ Bar",481090782,"Amanda","Other neighborhoods","Fremont",47.65,-122.34,"Entire home/apt",250,2,3,2024-06-09 00:00:00.000,3,2,159,3,"STR-OPLI-24-000416"
18491600,"Georgia O'Keeffe Studio",108053175,"Andy","Queen Anne","East Queen Anne",47.64,-122.35,"Entire home/apt",156,2,590,2024-06-13 00:00:00.000,6.99,2,114,105,"STR-OPLI-19-001837"
94243200,"Getaway in Seattle Center-321",527563791,"Alan","Downtown","Belltown",47.62,-122.35,"Entire home/apt",146,2,44,2024-06-22 00:00:00.000,3.98,2,132,44,"STR-OPLI-23-000948"
11429100,"Getaway in Seattle Center-606",527563791,"Alan","Downtown","Belltown",47.62,-122.35,"Entire home/apt",161,2,14,2024-06-20 00:00:00.000,8.75,2,180,14,"STR-OPLI-23-000948"
53594378,"Gorgeous 1 BR Suite in a New House Free Parking",19484972,"Isabell","Other neighborhoods","Greenwood",47.7,-122.35,"Entire home/apt",95,2,46,2024-06-06 00:00:00.000,1.5,2,77,32,"STR-OPLI-21-001355"
26225495,"Gorgeous West Seattle Home In Arbor Heights !",197088162,"Mandy","West Seattle","Arbor Heights",47.51,-122.39,"Entire home/apt",225,2,4,2024-06-23 00:00:00.000,0.68,2,292,4,"STR-OPLI-22-001946"
31138126,"Great view Capitol Hill 1 bedroom apartment",42942539,"Kira","Capitol Hill","Broadway",47.62,-122.33,"Entire home/apt",123,2,191,2024-05-29 00:00:00.000,2.89,2,3,34,"STR-OPLI-19-003468"
30044981,"Green Lake Carriage Apartment",8186843,"Alyson","Other neighborhoods","Green Lake",47.68,-122.33,"Entire home/apt",170,2,123,2024-06-20 00:00:00.000,1.81,2,110,40,"STR-OPLI-19-001980"
94357600,"Green bell Skyway house (Lower Level)",522224838,"Thai","Rainier Valley","Rainier Beach",47.51,-122.27,"Entire home/apt",200,2,4,2024-06-08 00:00:00.000,0.37,2,333,4,"STR-OPLI-23-001182"
